camera_id,timestamp_vn,motorbike,car,truck,bus,total,file
cam5,2026-01-10 21:56:37,6,24,0,0,30,data/cam5/cam5_20260110_145637.jpg
cam6,2026-01-10 21:56:38,47,4,0,0,51,data/cam6/cam6_20260110_145638.jpg
cam7,2026-01-10 21:56:38,18,3,1,1,23,data/cam7/cam7_20260110_145638.jpg
cam8,2026-01-10 21:56:39,28,9,1,0,38,data/cam8/cam8_20260110_145639.jpg
cam1,2026-01-10 22:01:32,10,14,0,1,25,data/cam1/cam1_20260110_150132.jpg
cam2,2026-01-10 22:01:32,18,4,0,0,22,data/cam2/cam2_20260110_150132.jpg
cam3,2026-01-10 22:01:34,26,3,0,0,29,data/cam3/cam3_20260110_150134.jpg
cam4,2026-01-10 22:01:36,12,0,0,0,12,data/cam4/cam4_20260110_150136.jpg
cam5,2026-01-10 22:01:37,14,19,0,0,33,data/cam5/cam5_20260110_150137.jpg
cam6,2026-01-10 22:01:38,15,2,1,0,18,data/cam6/cam6_20260110_150138.jpg
cam7,2026-01-10 22:01:38,14,0,0,0,14,data/cam7/cam7_20260110_150138.jpg
cam8,2026-01-10 22:01:39,25,20,1,0,46,data/cam8/cam8_20260110_150139.jpg
cam1,2026-01-10 22:06:32,13,18,0,1,32,data/cam1/cam1_20260110_150632.jpg
cam2,2026-01-10 22:06:33,21,4,0,0,25,data/cam2/cam2_20260110_150633.jpg
cam3,2026-01-10 22:06:34,17,4,0,0,21,data/cam3/cam3_20260110_150634.jpg
cam4,2026-01-10 22:06:35,23,6,1,2,32,data/cam4/cam4_20260110_150635.jpg
cam5,2026-01-10 22:06:37,11,22,0,1,34,data/cam5/cam5_20260110_150637.jpg
cam6,2026-01-10 22:06:38,31,5,2,0,38,data/cam6/cam6_20260110_150638.jpg
cam7,2026-01-10 22:06:39,14,2,0,0,16,data/cam7/cam7_20260110_150639.jpg
cam8,2026-01-10 22:06:40,14,8,1,0,23,data/cam8/cam8_20260110_150640.jpg
cam1,2026-01-10 22:11:32,22,14,0,0,36,data/cam1/cam1_20260110_151132.jpg
cam2,2026-01-10 22:11:33,28,6,2,0,36,data/cam2/cam2_20260110_151133.jpg
cam3,2026-01-10 22:11:34,21,3,2,0,26,data/cam3/cam3_20260110_151134.jpg
cam4,2026-01-10 22:11:36,24,8,0,1,33,data/cam4/cam4_20260110_151136.jpg
cam5,2026-01-10 22:11:37,22,13,0,1,36,data/cam5/cam5_20260110_151137.jpg
cam6,2026-01-10 22:11:41,38,6,1,0,45,data/cam6/cam6_20260110_151141.jpg
cam7,2026-01-10 22:11:42,20,1,0,0,21,data/cam7/cam7_20260110_151142.jpg
cam8,2026-01-10 22:11:43,18,12,2,0,32,data/cam8/cam8_20260110_151143.jpg
cam1,2026-01-10 22:16:32,24,19,0,0,43,data/cam1/cam1_20260110_151632.jpg
cam2,2026-01-10 22:16:33,10,6,0,0,16,data/cam2/cam2_20260110_151633.jpg
cam3,2026-01-10 22:16:34,12,3,1,3,19,data/cam3/cam3_20260110_151634.jpg
cam4,2026-01-10 22:16:35,21,6,1,0,28,data/cam4/cam4_20260110_151635.jpg
cam5,2026-01-10 22:16:36,15,20,0,0,35,data/cam5/cam5_20260110_151636.jpg
cam6,2026-01-10 22:16:37,34,5,1,0,40,data/cam6/cam6_20260110_151637.jpg
cam7,2026-01-10 22:16:38,23,4,1,0,28,data/cam7/cam7_20260110_151638.jpg
cam8,2026-01-10 22:16:38,23,13,1,0,37,data/cam8/cam8_20260110_151638.jpg
cam1,2026-01-10 22:21:32,43,14,0,0,57,data/cam1/cam1_20260110_152132.jpg
cam2,2026-01-10 22:21:33,14,2,0,0,16,data/cam2/cam2_20260110_152133.jpg
cam3,2026-01-10 22:21:35,16,3,0,0,19,data/cam3/cam3_20260110_152135.jpg
cam4,2026-01-10 22:21:35,36,7,0,0,43,data/cam4/cam4_20260110_152135.jpg
cam5,2026-01-10 22:21:36,12,12,0,0,24,data/cam5/cam5_20260110_152136.jpg
cam6,2026-01-10 22:21:37,9,4,2,0,15,data/cam6/cam6_20260110_152137.jpg
cam7,2026-01-10 22:21:39,17,1,0,2,20,data/cam7/cam7_20260110_152139.jpg
cam8,2026-01-10 22:21:40,27,13,0,0,40,data/cam8/cam8_20260110_152140.jpg
cam1,2026-01-10 22:26:32,23,10,0,3,36,data/cam1/cam1_20260110_152632.jpg
cam2,2026-01-10 22:26:33,26,5,0,0,31,data/cam2/cam2_20260110_152633.jpg
cam3,2026-01-10 22:26:34,20,5,1,0,26,data/cam3/cam3_20260110_152634.jpg
cam4,2026-01-10 22:26:35,15,6,1,0,22,data/cam4/cam4_20260110_152635.jpg
cam5,2026-01-10 22:26:35,15,20,0,1,36,data/cam5/cam5_20260110_152635.jpg
cam6,2026-01-10 22:26:37,20,10,1,1,32,data/cam6/cam6_20260110_152637.jpg
cam7,2026-01-10 22:26:38,17,2,0,2,21,data/cam7/cam7_20260110_152638.jpg
cam8,2026-01-10 22:26:39,17,11,1,0,29,data/cam8/cam8_20260110_152639.jpg
cam1,2026-01-10 22:31:32,33,9,1,1,44,data/cam1/cam1_20260110_153132.jpg
cam2,2026-01-10 22:31:33,7,0,0,0,7,data/cam2/cam2_20260110_153133.jpg
cam3,2026-01-10 22:31:35,23,1,0,1,25,data/cam3/cam3_20260110_153135.jpg
cam4,2026-01-10 22:31:37,21,12,1,1,35,data/cam4/cam4_20260110_153137.jpg
cam5,2026-01-10 22:31:38,17,24,0,0,41,data/cam5/cam5_20260110_153138.jpg
cam6,2026-01-10 22:31:39,27,3,2,0,32,data/cam6/cam6_20260110_153139.jpg
cam7,2026-01-10 22:31:40,13,2,1,0,16,data/cam7/cam7_20260110_153140.jpg
cam8,2026-01-10 22:31:41,40,10,0,0,50,data/cam8/cam8_20260110_153141.jpg
cam1,2026-01-10 22:36:32,18,19,1,0,38,data/cam1/cam1_20260110_153632.jpg
cam2,2026-01-10 22:36:32,7,1,0,0,8,data/cam2/cam2_20260110_153632.jpg
cam3,2026-01-10 22:36:33,17,0,0,0,17,data/cam3/cam3_20260110_153633.jpg
cam4,2026-01-10 22:36:34,12,8,0,2,22,data/cam4/cam4_20260110_153634.jpg
cam5,2026-01-10 22:36:35,11,11,0,0,22,data/cam5/cam5_20260110_153635.jpg
cam6,2026-01-10 22:36:35,26,5,0,1,32,data/cam6/cam6_20260110_153635.jpg
cam7,2026-01-10 22:36:36,9,3,0,0,12,data/cam7/cam7_20260110_153636.jpg
cam8,2026-01-10 22:36:37,13,8,0,1,22,data/cam8/cam8_20260110_153637.jpg
cam1,2026-01-10 22:41:32,16,17,0,1,34,data/cam1/cam1_20260110_154132.jpg
cam2,2026-01-10 22:41:33,21,4,0,0,25,data/cam2/cam2_20260110_154133.jpg
cam3,2026-01-10 22:41:34,20,2,0,0,22,data/cam3/cam3_20260110_154134.jpg
cam4,2026-01-10 22:41:35,10,4,1,2,17,data/cam4/cam4_20260110_154135.jpg
cam5,2026-01-10 22:41:36,13,15,0,0,28,data/cam5/cam5_20260110_154136.jpg
cam6,2026-01-10 22:41:37,9,3,1,0,13,data/cam6/cam6_20260110_154137.jpg
cam7,2026-01-10 22:41:38,7,4,2,0,13,data/cam7/cam7_20260110_154138.jpg
cam8,2026-01-10 22:41:39,25,7,0,3,35,data/cam8/cam8_20260110_154139.jpg
cam1,2026-01-10 22:46:32,20,14,0,1,35,data/cam1/cam1_20260110_154632.jpg
cam2,2026-01-10 22:46:33,15,11,0,0,26,data/cam2/cam2_20260110_154633.jpg
cam3,2026-01-10 22:46:33,14,6,0,0,20,data/cam3/cam3_20260110_154633.jpg
cam4,2026-01-10 22:46:34,16,4,0,1,21,data/cam4/cam4_20260110_154634.jpg
cam5,2026-01-10 22:46:36,13,11,1,0,25,data/cam5/cam5_20260110_154636.jpg
cam6,2026-01-10 22:46:36,24,5,2,1,32,data/cam6/cam6_20260110_154636.jpg
cam7,2026-01-10 22:46:37,25,15,0,2,42,data/cam7/cam7_20260110_154637.jpg
cam8,2026-01-10 22:46:38,16,5,0,0,21,data/cam8/cam8_20260110_154638.jpg
cam1,2026-01-10 22:51:32,21,11,2,0,34,data/cam1/cam1_20260110_155132.jpg
cam2,2026-01-10 22:51:32,15,6,1,0,22,data/cam2/cam2_20260110_155132.jpg
cam3,2026-01-10 22:51:33,14,2,1,0,17,data/cam3/cam3_20260110_155133.jpg
cam4,2026-01-10 22:51:34,15,6,0,0,21,data/cam4/cam4_20260110_155134.jpg
cam5,2026-01-10 22:51:35,12,16,0,1,29,data/cam5/cam5_20260110_155135.jpg
cam6,2026-01-10 22:51:37,27,9,2,1,39,data/cam6/cam6_20260110_155137.jpg
cam7,2026-01-10 22:51:37,7,6,3,2,18,data/cam7/cam7_20260110_155137.jpg
cam8,2026-01-10 22:51:38,18,2,0,0,20,data/cam8/cam8_20260110_155138.jpg
cam1,2026-01-10 22:56:32,16,16,0,0,32,data/cam1/cam1_20260110_155632.jpg
cam2,2026-01-10 22:56:32,9,3,0,0,12,data/cam2/cam2_20260110_155632.jpg
cam3,2026-01-10 22:56:33,10,6,0,0,16,data/cam3/cam3_20260110_155633.jpg
cam4,2026-01-10 22:56:35,21,5,0,1,27,data/cam4/cam4_20260110_155635.jpg
cam5,2026-01-10 22:56:36,14,13,1,0,28,data/cam5/cam5_20260110_155636.jpg
cam6,2026-01-10 22:56:37,42,9,1,2,54,data/cam6/cam6_20260110_155637.jpg
cam7,2026-01-10 22:56:38,21,17,3,1,42,data/cam7/cam7_20260110_155638.jpg
cam8,2026-01-10 22:56:39,12,6,1,0,19,data/cam8/cam8_20260110_155639.jpg
cam1,2026-01-10 23:01:32,9,12,1,0,22,data/cam1/cam1_20260110_160132.jpg
cam2,2026-01-10 23:01:32,21,9,0,0,30,data/cam2/cam2_20260110_160132.jpg
cam3,2026-01-10 23:01:33,9,6,0,0,15,data/cam3/cam3_20260110_160133.jpg
cam4,2026-01-10 23:01:35,13,7,0,0,20,data/cam4/cam4_20260110_160135.jpg
cam5,2026-01-10 23:01:37,1,17,0,0,18,data/cam5/cam5_20260110_160137.jpg
cam6,2026-01-10 23:01:37,11,13,3,1,28,data/cam6/cam6_20260110_160137.jpg
cam7,2026-01-10 23:01:39,29,13,1,1,44,data/cam7/cam7_20260110_160139.jpg
cam8,2026-01-10 23:01:39,7,3,0,0,10,data/cam8/cam8_20260110_160139.jpg
cam1,2026-01-10 23:06:32,35,7,0,0,42,data/cam1/cam1_20260110_160632.jpg
cam2,2026-01-10 23:06:34,9,2,0,0,11,data/cam2/cam2_20260110_160634.jpg
cam3,2026-01-10 23:06:35,17,3,0,0,20,data/cam3/cam3_20260110_160635.jpg
cam4,2026-01-10 23:06:37,11,2,0,0,13,data/cam4/cam4_20260110_160637.jpg
cam5,2026-01-10 23:06:38,6,21,0,0,27,data/cam5/cam5_20260110_160638.jpg
cam6,2026-01-10 23:06:39,18,4,2,2,26,data/cam6/cam6_20260110_160639.jpg
cam7,2026-01-10 23:06:41,19,11,1,4,35,data/cam7/cam7_20260110_160641.jpg
cam8,2026-01-10 23:06:42,20,9,1,0,30,data/cam8/cam8_20260110_160642.jpg
cam1,2026-01-10 23:11:32,20,9,1,0,30,data/cam1/cam1_20260110_161132.jpg
cam2,2026-01-10 23:11:32,3,4,0,0,7,data/cam2/cam2_20260110_161132.jpg
cam3,2026-01-10 23:11:33,12,3,0,0,15,data/cam3/cam3_20260110_161133.jpg
cam4,2026-01-10 23:11:35,17,2,1,0,20,data/cam4/cam4_20260110_161135.jpg
cam5,2026-01-10 23:11:35,9,21,0,0,30,data/cam5/cam5_20260110_161135.jpg
cam6,2026-01-10 23:11:36,16,7,1,0,24,data/cam6/cam6_20260110_161136.jpg
cam7,2026-01-10 23:11:37,14,15,1,3,33,data/cam7/cam7_20260110_161137.jpg
cam8,2026-01-10 23:11:39,16,9,0,1,26,data/cam8/cam8_20260110_161139.jpg
cam1,2026-01-10 23:16:32,18,15,0,0,33,data/cam1/cam1_20260110_161632.jpg
cam2,2026-01-10 23:16:33,23,4,0,0,27,data/cam2/cam2_20260110_161633.jpg
cam3,2026-01-10 23:16:33,16,0,0,0,16,data/cam3/cam3_20260110_161633.jpg
cam4,2026-01-10 23:16:34,11,5,1,1,18,data/cam4/cam4_20260110_161634.jpg
cam5,2026-01-10 23:16:37,7,11,0,0,18,data/cam5/cam5_20260110_161637.jpg
cam6,2026-01-10 23:16:38,30,11,1,1,43,data/cam6/cam6_20260110_161638.jpg
cam7,2026-01-10 23:16:38,5,10,6,1,22,data/cam7/cam7_20260110_161638.jpg
cam8,2026-01-10 23:16:39,23,6,0,1,30,data/cam8/cam8_20260110_161639.jpg
cam1,2026-01-10 23:21:32,10,7,0,1,18,data/cam1/cam1_20260110_162132.jpg
cam2,2026-01-10 23:21:32,9,5,0,0,14,data/cam2/cam2_20260110_162132.jpg
cam3,2026-01-10 23:21:33,11,3,1,0,15,data/cam3/cam3_20260110_162133.jpg
cam4,2026-01-10 23:21:34,17,2,0,2,21,data/cam4/cam4_20260110_162134.jpg
cam5,2026-01-10 23:21:35,21,19,0,1,41,data/cam5/cam5_20260110_162135.jpg
cam6,2026-01-10 23:21:36,21,6,3,0,30,data/cam6/cam6_20260110_162136.jpg
cam7,2026-01-10 23:21:37,9,2,2,2,15,data/cam7/cam7_20260110_162137.jpg
cam8,2026-01-10 23:21:37,10,8,0,0,18,data/cam8/cam8_20260110_162137.jpg
cam1,2026-01-10 23:26:32,14,18,0,0,32,data/cam1/cam1_20260110_162632.jpg
cam2,2026-01-10 23:26:32,8,1,0,0,9,data/cam2/cam2_20260110_162632.jpg
cam3,2026-01-10 23:26:33,12,6,0,0,18,data/cam3/cam3_20260110_162633.jpg
cam4,2026-01-10 23:26:35,21,8,0,1,30,data/cam4/cam4_20260110_162635.jpg
cam5,2026-01-10 23:26:36,6,6,2,0,14,data/cam5/cam5_20260110_162636.jpg
cam6,2026-01-10 23:26:36,25,3,3,3,34,data/cam6/cam6_20260110_162636.jpg
cam7,2026-01-10 23:26:37,7,4,3,3,17,data/cam7/cam7_20260110_162637.jpg
cam8,2026-01-10 23:26:38,22,11,1,1,35,data/cam8/cam8_20260110_162638.jpg
cam1,2026-01-10 23:31:32,18,18,0,1,37,data/cam1/cam1_20260110_163132.jpg
cam2,2026-01-10 23:31:32,12,1,0,0,13,data/cam2/cam2_20260110_163132.jpg
cam3,2026-01-10 23:31:33,6,5,1,0,12,data/cam3/cam3_20260110_163133.jpg
cam4,2026-01-10 23:31:34,3,2,0,0,5,data/cam4/cam4_20260110_163134.jpg
cam5,2026-01-10 23:31:35,18,16,1,1,36,data/cam5/cam5_20260110_163135.jpg
cam6,2026-01-10 23:31:36,16,1,3,2,22,data/cam6/cam6_20260110_163136.jpg
cam7,2026-01-10 23:31:37,14,2,3,3,22,data/cam7/cam7_20260110_163137.jpg
cam8,2026-01-10 23:31:38,17,9,0,0,26,data/cam8/cam8_20260110_163138.jpg
cam1,2026-01-11 06:36:44,10,10,0,0,20,data/cam1/cam1_20260110_233644.jpg
cam2,2026-01-11 06:36:49,9,1,0,1,11,data/cam2/cam2_20260110_233649.jpg
cam3,2026-01-11 06:36:50,17,3,0,0,20,data/cam3/cam3_20260110_233650.jpg
cam4,2026-01-11 06:36:50,50,11,0,2,63,data/cam4/cam4_20260110_233650.jpg
cam5,2026-01-11 06:36:51,23,12,0,0,35,data/cam5/cam5_20260110_233651.jpg
cam6,2026-01-11 06:36:51,26,2,0,0,28,data/cam6/cam6_20260110_233651.jpg
cam7,2026-01-11 06:36:52,20,0,0,0,20,data/cam7/cam7_20260110_233652.jpg
cam8,2026-01-11 06:36:52,28,7,0,0,35,data/cam8/cam8_20260110_233652.jpg
cam1,2026-01-11 06:41:45,29,17,0,0,46,data/cam1/cam1_20260110_234145.jpg
cam2,2026-01-11 06:41:50,31,2,0,1,34,data/cam2/cam2_20260110_234150.jpg
cam3,2026-01-11 06:41:54,2,1,0,0,3,data/cam3/cam3_20260110_234154.jpg
cam4,2026-01-11 06:41:54,32,5,0,0,37,data/cam4/cam4_20260110_234154.jpg
cam5,2026-01-11 06:41:55,24,16,0,1,41,data/cam5/cam5_20260110_234155.jpg
cam6,2026-01-11 06:41:55,24,3,1,0,28,data/cam6/cam6_20260110_234155.jpg
cam7,2026-01-11 06:41:56,27,0,0,1,28,data/cam7/cam7_20260110_234156.jpg
cam8,2026-01-11 06:41:56,28,4,0,0,32,data/cam8/cam8_20260110_234156.jpg
cam1,2026-01-11 06:46:44,25,15,0,3,43,data/cam1/cam1_20260110_234644.jpg
cam2,2026-01-11 06:46:45,29,3,0,0,32,data/cam2/cam2_20260110_234645.jpg
cam3,2026-01-11 06:46:45,13,2,1,0,16,data/cam3/cam3_20260110_234645.jpg
cam4,2026-01-11 06:46:46,27,2,0,0,29,data/cam4/cam4_20260110_234646.jpg
cam5,2026-01-11 06:46:46,19,11,0,1,31,data/cam5/cam5_20260110_234646.jpg
cam6,2026-01-11 06:46:47,37,5,1,3,46,data/cam6/cam6_20260110_234647.jpg
cam7,2026-01-11 06:46:47,13,2,0,0,15,data/cam7/cam7_20260110_234647.jpg
cam8,2026-01-11 06:46:48,34,7,0,0,41,data/cam8/cam8_20260110_234648.jpg
cam1,2026-01-11 06:51:44,19,8,0,1,28,data/cam1/cam1_20260110_235144.jpg
cam2,2026-01-11 06:51:52,17,1,0,1,19,data/cam2/cam2_20260110_235152.jpg
cam3,2026-01-11 06:52:03,11,2,3,0,16,data/cam3/cam3_20260110_235203.jpg
cam4,2026-01-11 06:52:05,24,7,1,0,32,data/cam4/cam4_20260110_235205.jpg
cam5,2026-01-11 06:52:25,21,15,0,1,37,data/cam5/cam5_20260110_235225.jpg
cam6,2026-01-11 06:52:34,9,2,0,0,11,data/cam6/cam6_20260110_235234.jpg
cam7,2026-01-11 06:52:37,21,1,0,0,22,data/cam7/cam7_20260110_235237.jpg
cam8,2026-01-11 06:52:39,31,4,3,0,38,data/cam8/cam8_20260110_235239.jpg
cam1,2026-01-11 06:56:44,23,13,0,0,36,data/cam1/cam1_20260110_235644.jpg
cam2,2026-01-11 06:56:45,20,3,0,1,24,data/cam2/cam2_20260110_235645.jpg
cam3,2026-01-11 06:56:45,16,0,0,0,16,data/cam3/cam3_20260110_235645.jpg
cam4,2026-01-11 06:56:46,23,4,0,0,27,data/cam4/cam4_20260110_235646.jpg
cam5,2026-01-11 06:56:46,27,4,0,3,34,data/cam5/cam5_20260110_235646.jpg
cam6,2026-01-11 06:56:47,31,2,0,0,33,data/cam6/cam6_20260110_235647.jpg
cam7,2026-01-11 06:56:47,23,7,0,1,31,data/cam7/cam7_20260110_235647.jpg
cam8,2026-01-11 06:56:48,37,9,0,5,51,data/cam8/cam8_20260110_235648.jpg
cam1,2026-01-11 07:01:44,29,15,0,0,44,data/cam1/cam1_20260111_000144.jpg
cam2,2026-01-11 07:01:44,27,3,0,0,30,data/cam2/cam2_20260111_000144.jpg
cam3,2026-01-11 07:01:45,5,0,0,0,5,data/cam3/cam3_20260111_000145.jpg
cam4,2026-01-11 07:01:46,25,8,0,2,35,data/cam4/cam4_20260111_000146.jpg
cam5,2026-01-11 07:01:46,1,12,0,0,13,data/cam5/cam5_20260111_000146.jpg
cam6,2026-01-11 07:01:46,19,2,0,2,23,data/cam6/cam6_20260111_000146.jpg
cam7,2026-01-11 07:01:47,23,3,0,0,26,data/cam7/cam7_20260111_000147.jpg
cam8,2026-01-11 07:01:48,45,10,1,0,56,data/cam8/cam8_20260111_000148.jpg
cam1,2026-01-11 07:06:44,48,16,0,2,66,data/cam1/cam1_20260111_000644.jpg
cam2,2026-01-11 07:06:45,29,3,0,1,33,data/cam2/cam2_20260111_000645.jpg
cam3,2026-01-11 07:06:45,11,3,0,0,14,data/cam3/cam3_20260111_000645.jpg
cam4,2026-01-11 07:06:46,41,7,0,2,50,data/cam4/cam4_20260111_000646.jpg
cam5,2026-01-11 07:06:47,10,17,0,1,28,data/cam5/cam5_20260111_000647.jpg
cam6,2026-01-11 07:06:47,21,2,0,1,24,data/cam6/cam6_20260111_000647.jpg
cam7,2026-01-11 07:06:48,27,2,0,1,30,data/cam7/cam7_20260111_000648.jpg
cam8,2026-01-11 07:06:48,38,7,0,0,45,data/cam8/cam8_20260111_000648.jpg
cam1,2026-01-11 07:11:44,19,12,0,1,32,data/cam1/cam1_20260111_001144.jpg
cam2,2026-01-11 07:11:45,23,3,0,1,27,data/cam2/cam2_20260111_001145.jpg
cam3,2026-01-11 07:11:45,13,2,0,1,16,data/cam3/cam3_20260111_001145.jpg
cam4,2026-01-11 07:11:46,44,8,0,0,52,data/cam4/cam4_20260111_001146.jpg
cam5,2026-01-11 07:11:47,10,13,0,0,23,data/cam5/cam5_20260111_001147.jpg
cam6,2026-01-11 07:11:48,21,4,0,0,25,data/cam6/cam6_20260111_001148.jpg
cam7,2026-01-11 07:11:48,24,3,1,0,28,data/cam7/cam7_20260111_001148.jpg
cam8,2026-01-11 07:11:49,20,8,0,0,28,data/cam8/cam8_20260111_001149.jpg
cam1,2026-01-11 07:16:44,19,12,0,6,37,data/cam1/cam1_20260111_001644.jpg
cam2,2026-01-11 07:16:44,30,5,0,0,35,data/cam2/cam2_20260111_001644.jpg
cam3,2026-01-11 07:16:45,9,1,1,0,11,data/cam3/cam3_20260111_001645.jpg
cam4,2026-01-11 07:16:45,39,7,1,0,47,data/cam4/cam4_20260111_001645.jpg
cam5,2026-01-11 07:16:46,7,20,0,0,27,data/cam5/cam5_20260111_001646.jpg
cam6,2026-01-11 07:16:46,32,3,0,0,35,data/cam6/cam6_20260111_001646.jpg
cam7,2026-01-11 07:16:47,25,1,0,0,26,data/cam7/cam7_20260111_001647.jpg
cam8,2026-01-11 07:16:48,26,8,0,0,34,data/cam8/cam8_20260111_001648.jpg
cam1,2026-01-11 07:21:44,37,17,0,1,55,data/cam1/cam1_20260111_002144.jpg
cam2,2026-01-11 07:21:45,20,2,0,2,24,data/cam2/cam2_20260111_002145.jpg
cam3,2026-01-11 07:21:45,11,3,0,0,14,data/cam3/cam3_20260111_002145.jpg
cam4,2026-01-11 07:21:46,25,1,0,1,27,data/cam4/cam4_20260111_002146.jpg
cam5,2026-01-11 07:21:46,12,7,0,0,19,data/cam5/cam5_20260111_002146.jpg
cam6,2026-01-11 07:21:47,29,1,0,2,32,data/cam6/cam6_20260111_002147.jpg
cam7,2026-01-11 07:21:47,27,2,0,1,30,data/cam7/cam7_20260111_002147.jpg
cam8,2026-01-11 07:21:47,41,9,0,4,54,data/cam8/cam8_20260111_002147.jpg
cam1,2026-01-11 07:26:44,25,19,1,3,48,data/cam1/cam1_20260111_002644.jpg
cam2,2026-01-11 07:26:45,16,4,0,1,21,data/cam2/cam2_20260111_002645.jpg
cam3,2026-01-11 07:26:45,13,1,0,0,14,data/cam3/cam3_20260111_002645.jpg
cam4,2026-01-11 07:26:46,27,3,0,0,30,data/cam4/cam4_20260111_002646.jpg
cam5,2026-01-11 07:26:46,20,15,1,5,41,data/cam5/cam5_20260111_002646.jpg
cam6,2026-01-11 07:26:46,36,9,0,0,45,data/cam6/cam6_20260111_002646.jpg
cam7,2026-01-11 07:26:47,20,1,0,1,22,data/cam7/cam7_20260111_002647.jpg
cam8,2026-01-11 07:26:47,20,15,1,3,39,data/cam8/cam8_20260111_002647.jpg
cam1,2026-01-11 07:31:44,12,8,0,0,20,data/cam1/cam1_20260111_003144.jpg
cam2,2026-01-11 07:31:45,24,3,0,0,27,data/cam2/cam2_20260111_003145.jpg
cam3,2026-01-11 07:31:45,22,4,0,0,26,data/cam3/cam3_20260111_003145.jpg
cam4,2026-01-11 07:31:46,31,2,0,0,33,data/cam4/cam4_20260111_003146.jpg
cam5,2026-01-11 07:31:47,17,17,0,4,38,data/cam5/cam5_20260111_003147.jpg
cam6,2026-01-11 07:31:47,21,6,0,0,27,data/cam6/cam6_20260111_003147.jpg
cam7,2026-01-11 07:31:48,15,0,0,1,16,data/cam7/cam7_20260111_003148.jpg
cam8,2026-01-11 07:31:48,30,8,1,0,39,data/cam8/cam8_20260111_003148.jpg
cam1,2026-01-11 07:36:44,32,10,0,1,43,data/cam1/cam1_20260111_003644.jpg
cam2,2026-01-11 07:36:45,30,4,0,0,34,data/cam2/cam2_20260111_003645.jpg
cam3,2026-01-11 07:36:45,15,2,0,0,17,data/cam3/cam3_20260111_003645.jpg
cam4,2026-01-11 07:36:46,36,7,0,0,43,data/cam4/cam4_20260111_003646.jpg
cam5,2026-01-11 07:36:46,27,10,0,0,37,data/cam5/cam5_20260111_003646.jpg
cam6,2026-01-11 07:36:47,67,4,0,1,72,data/cam6/cam6_20260111_003647.jpg
cam7,2026-01-11 07:36:48,31,2,0,0,33,data/cam7/cam7_20260111_003648.jpg
cam8,2026-01-11 07:36:49,42,4,0,1,47,data/cam8/cam8_20260111_003649.jpg
cam1,2026-01-11 07:41:44,41,17,0,2,60,data/cam1/cam1_20260111_004144.jpg
cam2,2026-01-11 07:41:45,33,6,0,1,40,data/cam2/cam2_20260111_004145.jpg
cam3,2026-01-11 07:41:45,23,4,0,0,27,data/cam3/cam3_20260111_004145.jpg
cam4,2026-01-11 07:41:46,62,8,0,2,72,data/cam4/cam4_20260111_004146.jpg
cam5,2026-01-11 07:41:46,22,12,0,1,35,data/cam5/cam5_20260111_004146.jpg
cam6,2026-01-11 07:41:47,21,7,0,2,30,data/cam6/cam6_20260111_004147.jpg
cam7,2026-01-11 07:41:47,38,1,0,0,39,data/cam7/cam7_20260111_004147.jpg
cam8,2026-01-11 07:41:48,30,8,0,0,38,data/cam8/cam8_20260111_004148.jpg
cam1,2026-01-11 07:46:44,24,6,0,1,31,data/cam1/cam1_20260111_004644.jpg
cam2,2026-01-11 07:46:44,18,6,0,1,25,data/cam2/cam2_20260111_004644.jpg
cam3,2026-01-11 07:46:45,25,2,0,0,27,data/cam3/cam3_20260111_004645.jpg
cam4,2026-01-11 07:46:45,46,8,0,0,54,data/cam4/cam4_20260111_004645.jpg
cam5,2026-01-11 07:46:46,34,14,0,1,49,data/cam5/cam5_20260111_004646.jpg
cam6,2026-01-11 07:46:46,49,10,0,0,59,data/cam6/cam6_20260111_004646.jpg
cam7,2026-01-11 07:46:47,12,3,0,0,15,data/cam7/cam7_20260111_004647.jpg
cam8,2026-01-11 07:46:47,42,17,0,2,61,data/cam8/cam8_20260111_004647.jpg
cam1,2026-01-11 07:51:44,27,16,0,1,44,data/cam1/cam1_20260111_005144.jpg
cam2,2026-01-11 07:51:45,19,3,0,0,22,data/cam2/cam2_20260111_005145.jpg
cam3,2026-01-11 07:51:45,21,3,0,1,25,data/cam3/cam3_20260111_005145.jpg
cam4,2026-01-11 07:51:46,45,6,0,1,52,data/cam4/cam4_20260111_005146.jpg
cam5,2026-01-11 07:51:46,28,10,0,0,38,data/cam5/cam5_20260111_005146.jpg
cam6,2026-01-11 07:51:47,9,6,0,0,15,data/cam6/cam6_20260111_005147.jpg
cam7,2026-01-11 07:51:47,28,5,0,0,33,data/cam7/cam7_20260111_005147.jpg
cam8,2026-01-11 07:51:48,37,16,0,0,53,data/cam8/cam8_20260111_005148.jpg
cam1,2026-01-11 07:56:44,27,16,0,1,44,data/cam1/cam1_20260111_005644.jpg
cam2,2026-01-11 07:56:45,30,2,0,0,32,data/cam2/cam2_20260111_005645.jpg
cam3,2026-01-11 07:56:45,25,2,0,1,28,data/cam3/cam3_20260111_005645.jpg
cam4,2026-01-11 07:56:46,35,6,0,1,42,data/cam4/cam4_20260111_005646.jpg
cam5,2026-01-11 07:56:46,32,21,0,2,55,data/cam5/cam5_20260111_005646.jpg
cam6,2026-01-11 07:56:47,53,5,0,0,58,data/cam6/cam6_20260111_005647.jpg
cam7,2026-01-11 07:56:47,11,0,0,0,11,data/cam7/cam7_20260111_005647.jpg
